id,license,categories,tags,funders,count_references,count_files
14050682,CC BY 4.0,['Literature'],"['La ciudad y los perros', 'Mario Vargas Llosa', 'The Time of the Hero', 'Literatura peruana', 'Perú']",[],1,1
14050739,CC BY 4.0,['Literature'],"['La estación violenta', 'Octavio Paz', 'Literatura mexicana', 'Retórica', 'Poesía']",[],1,1
19596979,CC BY 4.0,['Literature'],['literature analysis'],[],0,2
6199184,CC BY 4.0,['Literature'],['serie antologică'],[],0,1
1494612,CC BY 4.0,['Literature'],"['рецензія', 'книги про християнство']",[],0,1
94247,CC BY 4.0,"['Philosophy', 'Literature']","['critique', 'literature', 'public']",[],0,1
14050358,CC BY 4.0,['Literature'],"['Literatura colombiana', 'Estado nación', 'Gabriel García Márquez', 'Estudios Culturales', 'Michel Foucault', 'Noticia de un secuestro']",[],0,1
14050424,CC BY 4.0,['Literature'],"['Retórica', 'Eielson']",[],1,1
14050445,CC BY 4.0,['Literature'],"['La ciudad y los perros', 'Mario Vargas Llosa', 'The Time of the Hero', 'Literatura peruana']",[],0,0
14050343,CC BY 4.0,['Literature'],"['Naimlap', 'Semiótica']",[],0,1
6870218,CC BY 4.0,['Literature'],"['Roald Dahl', ""children's literature"", 'biographical and psychological approach', 'bully-victim', 'power mutilation']",[],0,1
14050427,CC BY 4.0,['Literature'],"['Entrevista', 'República Dominicana', 'Literatura', 'Lingüística']",[],1,1
6199109,CC BY 4.0,['Literature'],['scilogs'],[],0,1
6199187,CC BY 4.0,['Literature'],['serie antologică'],[],0,1
5966929,CC BY 4.0,['Literature'],"['Gustave Doré', 'Don Quijote', 'Ilustración', 'Estética', 'Literatura', 'Romanticismo', 'Siglo de Oro', 'Posmodernidad', 'Interdisciplinar', 'Literatura y artes gráficas']",[],0,1
14138672,CC BY 4.0,['Literature'],"['Real Academia Española', 'entrevista', 'Física', 'Literatura']",[],1,1
14050748,CC BY 4.0,['Literature'],"['La ciudad y los perros', 'Mario Vargas Llosa', 'Literatura peruana']",[],1,1
12746318,CC BY 4.0,['Literature'],"['conscientization, proverbs, social crisis, symbolic discourse, vegetation deity']",[],0,2
7291853,CC0,['Literature'],"['ebooks', 'online publications']","[{'id': 7291853, 'funder_name': None}]",1,3
17127077,CC BY 4.0,['Literature'],"['Cultura', 'Ecuador', 'Latinoamérica', 'Estudios Culturales']",[],0,1
14050364,CC BY 4.0,['Literature'],['Terror'],[],0,0
1471586,CC BY 4.0,['Literature'],"['literature', 'novel', 'critique', 'public']",[],0,1
1015605,CC BY 4.0,"['Diseases', 'Pathology', 'Medicine', 'Cancer', 'Pathogenesis', 'Literature', 'Health Care', 'Molecular Biology', 'Cell Biology', 'Genetics', 'Biomarkers']","['breast cancer', 'fluorescence in-situ hybridization', 'Endometrial carcinoma', 'ESR1 amplification']",[],1,1
13468587,CC BY 4.0,"['Middle Eastern Literature', 'North American Literature', 'Comparative Literature Studies', 'Other Literatures in English', 'Literature', 'Literary Theory']","['Walt Whitman', 'Persian literature', 'Iranian studies', 'American studies', 'American literature', 'Reception', 'Translation studies']",[],1,1
13602779,CC BY 4.0,"['Literature', 'Other Literatures in English', 'Central and Eastern European Literature (incl. Russian)']","['Elegy', 'Anti-Elegy', 'Resistant Mourning', 'Holocaust Literature', 'Russian Literature', 'Anna Akhmatova', 'requiem', 'Poetry in English', 'Modern Elegy']",[],0,1
8286224,CC BY 4.0,"['Literature', 'Other Literatures in English']","['21st American Novel', 'Orientalism', 'Toni Morrison', 'Racism', 'Gender']",[],0,1
19861255,CC BY 4.0,"['Literature', 'Indonesian Literature', 'Korean Literature']","['self-acceptance', 'self-development', 'Korean drama']","[{'id': 19861255, 'funder_name': None}]",1,1
19852345,CC BY 4.0,"['Literary Studies not elsewhere classified', 'Literary Theory', 'Literature']","['metaphorical meaning', 'longing', 'song lyrics', 'analysis', 'language style']","[{'id': 19852345, 'funder_name': None}]",1,1
12893912,CC BY 4.0,"['Biography', 'Christian Studies (incl. Biblical Studies and Church History)', 'Comparative Religious Studies', 'Historical Studies not elsewhere classified', 'History', 'Literature', 'Religion and Religious Studies not elsewhere classified', 'Religion and Society', 'Religious Studies']","['Divine healing', 'Ethan O. Allen', 'Church History', 'Pentecostal', 'Charismatic Movement', 'Evangelicals', 'Revival', 'Healing Homes', 'Prayer of Faith', 'Miracles', 'Biography', 'J.D. King']",[],2,2
4765108,CC BY 4.0,['Literature'],"['історіософська концепція', 'менталітет', 'ментальність', 'морально-етичний ідеа', 'художнє мислення автора', 'роман']",[],1,1
19753825,CC BY 4.0,['Literature'],"['cuerpo femenino', 'poesía castellana', 'filosofía del arte']","[{'id': 19753825, 'funder_name': 'National Endowment for the Humanities'}]",1,1
19776214,CC BY 4.0,['Literature'],"['cuento', 'creación literaria', 'relato', 'ficción', 'Literatura']",[],1,1
13217465,CC BY 4.0,['Literature'],"['лірика', 'поезія', 'творчий портрет', 'творчість', 'поет-лірик', 'неоромантизм', 'жанр', 'цикл', 'стиль', 'neo-romanticism', 'lyric', 'genre', 'cycle', 'style']",[],0,1
13473144,CC BY 4.0,"['British and Irish Literature', 'Literature', 'Comparative Literature Studies']","['Poly-optic, transmigratory, sight and blindness, gaze, buffoonic gaze, King Lear']",[],1,1
18864554,CC BY 4.0,"['Comparative Literature Studies', 'Literature in Spanish and Portuguese', 'Literature']","['Entrevista', 'Hugo Burel', 'Uruguay', 'Literatura', 'escritura creativa']",[],1,1
14050028,CC BY 4.0,['Literature'],"['Mario Vargas Llosa', 'Literatura peruana', 'La ciudad y los perros']",[],0,1
13238867,CC BY 4.0,['Literature'],"['літературно-критична оцінка', 'літературознавство', 'критична рецепція', 'літературна критика', 'жанр', 'поетика', 'literary-critical assessment', 'literary criticism', 'critical reception', 'poetics', 'genre']",[],0,1
13046696,CC BY 4.0,['Literature'],"['Walt Whitman', 'Iran#', 'Iran', 'Persian', 'Tramslation', 'Reception']",[],0,1
15148671,CC BY 4.0,"['Creative Arts, Media and Communication Curriculum and Pedagogy', 'Historical Studies not elsewhere classified', 'European History (excl. British, Classical Greek and Roman)', 'History', 'Human Rights and Justice Issues', 'Literature', 'Media Studies']","['Cultural Memory', 'Cultural Memory Studies', 'Memory Studies', 'social movement studies', 'Cultural Trauma', 'cultures of protest']","[{'id': 15148671, 'funder_name': None}]",1,1
106700,CC BY 4.0,['Literature'],"['Turkish novel', 'Tanpınar', 'masculinity', 'modernity', 'gender', 'literature']",[],0,1
92806,CC BY 4.0,['Literature'],"['critique', 'literature', 'private', 'public']",[],1,1
14050046,CC BY 4.0,['Literature'],"['Mario Vargas Llosa', 'La ciudad y los perros', 'The Time of the Hero', 'Violencia', 'Literatura peruana']",[],1,1
5899360,CC BY 4.0,['Literature'],"['Eneida', 'Tradução do Hexâmetro', 'Carlos Alberto Nunes', 'Elocução']",[],0,1
4264250,CC BY 4.0,['Literature'],['poetry'],[],0,0
14050511,CC BY 4.0,['Literature'],"['Tradiciones peruanas', 'Ricardo Palma', 'Literatura peruana']",[],0,1
14050688,CC BY 4.0,['Literature'],"['Semiótica', 'Naimlap', 'Perú']",[],1,1
3146068,CC BY 4.0,['Literature'],"['psychoanalytic criticism', 'interpretations', 'American Literature']",[],1,1
14502042,CC BY 4.0,"['Indian Literature', 'Literature', 'Comparative Literature Studies']","['gender effects', 'Masculinity', 'violence survivors']",[],0,1
16649311,CC BY 4.0,"['Uncategorized', 'Literature']",['Librarian and information professional'],[],0,0
14051129,CC BY 4.0,['Literature'],"['Cuentos malévolos', 'Clemente Palma', 'Terror']",[],1,1
16988401,CC0,['Literature'],"['Sylvia Pankhurst', 'Cultural Memory', 'Campaign Writing', 'Auto/biographies']","[{'id': 16988401, 'funder_name': 'European Research Council'}]",0,1
14050457,CC BY 4.0,['Literature'],"['Michel Foucault', 'Noticia de un secuestro', 'Literatura colombiana', 'Gabriel García Márquez']",[],0,1
17087135,CC BY 4.0,"['Psychology and Cognitive Sciences not elsewhere classified', 'Literature', 'Mental Health']","['psychology', 'literature', 'fiction', 'bibliotherapy', 'mental health']","[{'id': 17087135, 'funder_name': None}]",0,5
4780360,CC BY 4.0,['Literature'],"['Travelogue', 'Travel Writing', 'Kenya', 'Egypt', 'Cairo', 'South Africa', 'USA', 'San Diego', 'England', 'Nairobi', 'Rhodes University Grahamstown', 'Durham University', 'Counselling Studies', 'Durham', 'Holy Island', 'London', 'York', 'Journal of African Travel-Writing', 'Muchugu Kiiru']",[],0,1
928250,CC BY 4.0,"['Bioinformatics', 'Literature']","['literature mark-up', 'pro-iBiosphere', 'Natural History Collections']",[],0,1
14050460,CC BY 4.0,['Literature'],['Posmodernidad'],[],0,1
19361918,CC BY 4.0,['Literature'],"['calmness', 'panic situation']",[],0,1
17124623,CC BY 4.0,['Literature'],"['Uruguay', 'creación literaria', 'novela', 'entrevista', 'Literatura']",[],0,1
5378098,CC BY 4.0,['Literature'],['literature databases'],[],0,5
20182145,CC BY 4.0,['Literature'],"['cartonerismo', 'Editores', 'editoras', 'literatura', 'publishing', 'alternative publishers', 'handcrafted books']","[{'id': 20182145, 'funder_name': None}]",0,1
20088479,CC BY 4.0,"['Literature', 'Other European Literature', 'Literary Theory', 'Literature in Spanish and Portuguese', 'Cognitive Science not elsewhere classified', 'Philosophy of Cognition', 'Neurocognitive Patterns and Neural Networks']","['Fantastic literature', 'Fantastic', 'Cognitive Sciences', 'cognitive narratology', 'neuroscience studies', 'apperception', 'Embodied simulation', 'Mirror neurons', 'Intersubjectivity', 'fantástico', 'Literatura fantástica', 'Literatura española', 'Literatura', 'Teoría literaria', 'Teoría de la Simulación', 'Simulation Theory', 'Teoría de la literatura', 'Literary Theory', 'ciencias cognitivas', 'narratología cognitiva', 'neurociencia cognitiva', 'apercepciones', 'simulación encarnada', 'intersubjetividad', 'neuronas espejo']",[],1,1
19323887,CC BY 4.0,['Literature'],['cuento'],[],0,1
4765369,CC BY 4.0,"['Literature', 'Central and Eastern European Literature (incl. Russian)', 'Comparative Literature Studies']","['українська література', 'білоруська література', 'Максим Богданович', 'Максім Багдановіч', 'творчість', 'творчасць', 'Іван Денисюк']",[],1,1
16823272,CC BY 4.0,"['Literature', 'Literature in Spanish and Portuguese', 'Literary Studies not elsewhere classified', 'South-East Asian Literature (excl. Indonesian)', 'Literature in Japanese']","['Haikus', 'Haiku', 'Poesía', 'Poemas', 'Poema', 'Uruguay', 'Literatura', 'España', 'Española', 'Español', 'Versos', 'Breves']",[],0,1
5379094,CC BY 4.0,['Literature'],['literature data sets'],[],0,5
14079509,CC BY 4.0,"['Literature', 'Information Retrieval and Web Search', 'Iberian Languages', 'Language in Culture and Society (Sociolinguistics)', 'Literature in Spanish and Portuguese']","['keywords', 'queries', 'palabras clave', 'expresiones de búsqueda', 'conductas de búsqueda', 'Search behaviour', 'libro', 'lectura']","[{'id': 14079509, 'funder_name': None}]",1,1
1294822,CC BY 4.0,"['History', 'Literature']","['Латиномовна література', 'Україна', 'історія України']",[],0,1
5379142,CC BY 4.0,['Literature'],['literature databases'],[],0,5
3829962,CC BY 4.0,['Literature'],"['20', 'twenty', 'news', 'groups', 'scikit-learn']",[],0,1
17693732,CC BY 4.0,"['Literature', 'History']","['Peter the Iberian', 'Old armenian', 'literary sources']",[],0,1
658884,CC BY 4.0,['Literature'],['researchers'],[],1,1
13238858,CC BY 4.0,['Literature'],"['жанр', 'моделювання художнього світу', 'новела', 'новелістичне мислення', 'стиль']",[],1,1
12687941,CC BY 4.0,['Literature'],"['Protest movements', 'language effect', 'dalit literature', 'idioms of distress']",[],1,1
15066975,CC BY 4.0,"['Philosophy', 'Literature', 'Psychoanalytic Philosophy']","['Time', 'André Aciman', 'Aciman', 'Temporality', 'Temporal', 'Call Me By Your Name', 'Psychoanalysis', 'Psychoanalytic', 'Philosophy', 'Psychology', 'Proust', 'Marcel Proust', 'Derrida', 'Jacques Derrida', 'Glissant', 'Edouard Glissant', 'Gilles Deleuze', 'Deleuze', 'Desire', 'Being', 'Ontology', 'Heidegger', 'Literature', 'English literature', 'French literature', 'CMBYN']",[],0,1
5630239,CC BY 4.0,['Literature'],"['поет', 'ювілей', 'вірш-протест', 'поезія', 'рецензія', 'вірш', 'рубаї', 'поетична форма']",[],0,1
654586,CC BY 4.0,['Literature'],['researchers'],[],1,1
658997,CC BY 4.0,['Literature'],['researchers'],[],1,1
19064072,CC BY 4.0,['Literature'],"['Transnational affect', 'transnational studies', 'Migration']",[],0,1
3125881,CC BY 4.0,"['History', 'Philosophy', 'Literature']","['society today', 'society', 'institutions', 'systems', 'abuse', 'children', 'psychology', 'psychiatry', 'medicine', 'depression', 'recovery', 'health', 'sciences', 'sociology', 'sexuality', 'law']",[],0,1
658908,CC BY 4.0,['Literature'],['researchers'],[],1,1
15087756,CC0,"['Christian Studies (incl. Biblical Studies and Church History)', 'Jewish Studies', 'Literature']","['Critical Edition', 'Book of Genesis', 'Genesis 1–3', 'Torah', 'Pentateuch', 'Tanakh', 'Old Testament', 'Hebrew Bible', 'Online Critical Edition']",[],0,1
13661012,CC BY 4.0,"['Social Change', 'Social Policy', 'History and Philosophy of the Social Sciences', 'Humanities and Social Sciences Curriculum and Pedagogy (excl. Economics, Business and Management)', 'Economics', 'Economic Development and Growth', 'International Business', 'International Relations', 'Literature', 'Political Theory and Political Philosophy']","['public economy', 'economic development', 'sport studies', 'public finance', 'law', 'management', 'china', 'international studies', 'International Relations, Clustering, Document Clustering, Perceptions Journal,Data Analysis, Multivariate, R language', 'Accounting', 'Tourism', 'marketing', 'history']","[{'id': 13661012, 'funder_name': None}]",1,1
13215440,CC BY 4.0,['Literature'],"['неоромантизм', 'драматургія', 'драматична поема', 'драма-феєрія', 'конфлікт', 'neo-romanticism', 'dramaturgy', 'dramatic poem', 'drama extravaganza', 'conflict']",[],0,1
657381,CC BY 4.0,['Literature'],['researchers'],[],1,1
156393,CC BY 4.0,['Literature'],"['novel', 'literature', 'critique', 'public']",[],0,1
17124527,CC BY 4.0,['Literature'],"['Creación literaria', 'redacción', 'enseñanza', 'educación', 'Literatura']",[],0,1
4765117,CC BY 4.0,['Literature'],"['спогади', 'Роман Гром’як', 'вчитель', 'біографія']",[],0,1
654080,CC BY 4.0,['Literature'],['researchers'],[],1,1
4312631,CC BY 4.0,"['Religious Studies', 'Literature']","['Chaplain', 'Prison', 'Corrections', 'Ministry', 'Pastor', 'Evangelism', 'Missions', 'Practical Theology', 'Gospel Tracts', 'Bibles', 'Volunteers', 'Correctional Chaplains', 'Jails and Prisons', 'Prison Chaplain']",[],1,1
661250,CC BY 4.0,['Literature'],['researchers'],[],1,1
14050346,CC BY 4.0,['Literature'],"['Mario Vargas Llosa', 'Colonialidad', 'Crítica literaria']","[{'id': 14050346, 'funder_name': None}, {'id': 14050346, 'funder_name': None}, {'id': 14050346, 'funder_name': None}]",0,1
